model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,1498748,not recorded,ATM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2203360,not recorded,COL7A1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.21129272709848507,0.21129272709848507,false,low-confidence,0.788707272901515,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2191372,not recorded,RBM20,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9536284559524433,0.9536284559524433,true,correct high-confidence,0.9536284559524433,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2172167,not recorded,LAMA5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.005088109102223237,0.005088109102223237,true,correct high-confidence,0.9949118908977768,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1516744,not recorded,IDH3B,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9825895726056285,0.9825895726056285,true,correct high-confidence,0.9825895726056285,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1468857,not recorded,EXOSC9,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9608259614335463,0.9608259614335463,true,correct high-confidence,0.9608259614335463,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2090583,not recorded,KMT2B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1516466,not recorded,KCNQ1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1410844,not recorded,ABCD1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.07198124403156887,0.07198124403156887,false,wrong high-confidence,0.9280187559684311,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1506275,not recorded,SPG21,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1795064,not recorded,POLD1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2171580,not recorded,SLC37A4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07377667666265943,0.07377667666265943,true,correct high-confidence,0.9262233233373406,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1350997,not recorded,ATM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1475518,not recorded,CYFIP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06397633321481741,0.06397633321481741,true,correct high-confidence,0.9360236667851826,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1906726,not recorded,SETBP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10508126214295055,0.10508126214295055,true,correct high-confidence,0.8949187378570495,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1497844,not recorded,ITGAM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1058189890316926,0.1058189890316926,true,correct high-confidence,0.8941810109683074,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2064217,not recorded,NEB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2138734,not recorded,F9,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.319104986627024,0.319104986627024,true,low-confidence,0.680895013372976,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2088575,not recorded,GOT2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2107846,not recorded,ARMC9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.005088109102223237,0.005088109102223237,true,correct high-confidence,0.9949118908977768,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2055136,not recorded,VPS13C,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,false,low-confidence,0.6321601986074835,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1919603,not recorded,PACS2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.03161944905825128,0.03161944905825128,true,correct high-confidence,0.9683805509417487,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1379801,not recorded,LCA5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.010553374600922375,0.010553374600922375,true,correct high-confidence,0.9894466253990776,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1963124,not recorded,FKRP,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.2132544605962542,0.2132544605962542,false,low-confidence,0.7867455394037458,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2059401,not recorded,DNM2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015849397473589898,0.015849397473589898,true,correct high-confidence,0.9841506025264101,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1935491,not recorded,SPRED1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.017005332593008418,0.017005332593008418,true,correct high-confidence,0.9829946674069916,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2147335,not recorded,DMD,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.23018714521261868,0.23018714521261868,true,low-confidence,0.7698128547873813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1513106,not recorded,RECQL4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1973249,not recorded,MED13L,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.19960060539017066,0.19960060539017066,true,correct high-confidence,0.8003993946098293,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2421069,not recorded,MAP3K14,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2161217,not recorded,GLB1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2203641,not recorded,LIFR,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,true,low-confidence,0.5993486984449863,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1953786,not recorded,RSPO1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.018306340417518028,0.018306340417518028,true,correct high-confidence,0.981693659582482,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1716100,not recorded,ADGRV1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2049169,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9569222503126095,0.9569222503126095,true,correct high-confidence,0.9569222503126095,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1403676,not recorded,DGUOK,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.06648408312570443,0.06648408312570443,false,wrong high-confidence,0.9335159168742956,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1338462,not recorded,HNF1A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3500580904585964,0.3500580904585964,true,low-confidence,0.6499419095414036,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1417805,not recorded,FLCN,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1487112,not recorded,RYR1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011643879489147446,0.011643879489147446,true,correct high-confidence,0.9883561205108525,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2446564,not recorded,MYO3A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9056256080884691,0.9056256080884691,true,correct high-confidence,0.9056256080884691,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1438200,not recorded,SETBP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.010553374600922375,0.010553374600922375,true,correct high-confidence,0.9894466253990776,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473117,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9679462667584305,0.9679462667584305,true,correct high-confidence,0.9679462667584305,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1396201,not recorded,IDH3B,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9545541331267025,0.9545541331267025,true,correct high-confidence,0.9545541331267025,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2015442,not recorded,P2RX2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004330154808975773,0.004330154808975773,true,correct high-confidence,0.9956698451910242,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1488121,not recorded,PTPN23,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9561634714056338,0.9561634714056338,true,correct high-confidence,0.9561634714056338,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2076191,not recorded,ACADSB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2375565406539888,0.2375565406539888,true,low-confidence,0.7624434593460112,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1934493,not recorded,ARG1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.091192591508629,0.091192591508629,true,correct high-confidence,0.908807408491371,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1727996,not recorded,KIF1B,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2038830,not recorded,PPP2R1A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10135667041595701,0.10135667041595701,true,correct high-confidence,0.898643329584043,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2005004,not recorded,MED13L,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3076211661679912,0.3076211661679912,false,low-confidence,0.6923788338320088,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2181499,not recorded,KAT6A,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2565960,not recorded,BRCA2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4833809111570796,0.4833809111570796,false,low-confidence,0.5166190888429204,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2113045,not recorded,DNMT3B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1185100,not recorded,OTOF,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9465827880559141,0.9465827880559141,true,correct high-confidence,0.9465827880559141,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2098921,not recorded,HYOU1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003147297929955497,0.003147297929955497,true,correct high-confidence,0.9968527020700445,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2500962,not recorded,NEB,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9641092518034946,0.9641092518034946,true,correct high-confidence,0.9641092518034946,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1708988,not recorded,BRCA2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.32932102317676415,0.32932102317676415,false,low-confidence,0.6706789768232359,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1450933,not recorded,MYO18B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1058189890316926,0.1058189890316926,true,correct high-confidence,0.8941810109683074,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1414936,not recorded,WWOX,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1381642,not recorded,ATRX,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2375565406539888,0.2375565406539888,true,low-confidence,0.7624434593460112,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1376253,not recorded,KDM6A,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.6476347794832346,0.6476347794832346,false,low-confidence,0.6476347794832346,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1352504,not recorded,SNRNP200,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.14216636729706705,0.14216636729706705,true,correct high-confidence,0.857833632702933,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1434165,not recorded,C8A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011273738157448702,0.011273738157448702,true,correct high-confidence,0.9887262618425513,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2197038,not recorded,TCN2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004208072456381459,0.004208072456381459,true,correct high-confidence,0.9957919275436186,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1934342,not recorded,AARS1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9551944722311404,0.9551944722311404,true,correct high-confidence,0.9551944722311404,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1351903,not recorded,NBN,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2143870,not recorded,KCNB1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2323753028934531,0.2323753028934531,true,low-confidence,0.7676246971065469,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1957123,not recorded,CYFIP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2124588,not recorded,COX20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06492973913197732,0.06492973913197732,true,correct high-confidence,0.9350702608680227,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2427319,not recorded,TSPEAR,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.4091369060588198,0.4091369060588198,true,low-confidence,0.5908630939411802,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1419553,not recorded,ABCA1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.39844500476543826,0.39844500476543826,false,low-confidence,0.6015549952345618,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1461796,not recorded,PEX26,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.017005332593008418,0.017005332593008418,true,correct high-confidence,0.9829946674069916,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1691483,not recorded,ITGB3,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.47034833234384577,0.47034833234384577,true,low-confidence,0.5296516676561542,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1954024,not recorded,PRF1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.017005332593008418,0.017005332593008418,true,correct high-confidence,0.9829946674069916,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1995562,not recorded,POLR3F,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1405298,not recorded,COL10A1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9741226057593085,0.9741226057593085,true,correct high-confidence,0.9741226057593085,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1404769,not recorded,SON,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3863739366663815,0.3863739366663815,false,low-confidence,0.6136260633336186,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1478048,not recorded,SCARB2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1783134,not recorded,LAMA4,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3115619900180327,0.3115619900180327,false,low-confidence,0.6884380099819674,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2166401,not recorded,TRRAP,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.30339931876635756,0.30339931876635756,false,low-confidence,0.6966006812336425,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1504815,not recorded,LRP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11345999625094376,0.11345999625094376,true,correct high-confidence,0.8865400037490563,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2095505,not recorded,EVC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1516635,not recorded,SBF2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1431264,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9635728212799093,0.9635728212799093,true,correct high-confidence,0.9635728212799093,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1527122,not recorded,SPATA5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.6025354011789936,0.6025354011789936,true,low-confidence,0.6025354011789936,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1390084,not recorded,CXCR4,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9536284559524433,0.9536284559524433,true,correct high-confidence,0.9536284559524433,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1525990,not recorded,CCIN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3072525078899928,0.3072525078899928,true,low-confidence,0.6927474921100072,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2549834,not recorded,SIN3A,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5940403308783316,0.5940403308783316,false,low-confidence,0.5940403308783316,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1471068,not recorded,SH3BP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1488648,not recorded,KMT2C,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,false,low-confidence,0.5993486984449863,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1432422,not recorded,KIF1A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.091192591508629,0.091192591508629,true,correct high-confidence,0.908807408491371,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1388927,not recorded,GRIN2B,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,false,low-confidence,0.6575796621673212,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2077889,not recorded,KIZ,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004330154808975773,0.004330154808975773,true,correct high-confidence,0.9956698451910242,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1747421,not recorded,RAD51C,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.35347188659376344,0.35347188659376344,false,low-confidence,0.6465281134062366,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2160251,not recorded,KMT2E,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4675591375045049,0.4675591375045049,false,low-confidence,0.532440862495495,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1484427,not recorded,C3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1976189,not recorded,ADNP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.005088109102223237,0.005088109102223237,true,correct high-confidence,0.9949118908977768,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1790807,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.32932102317676415,0.32932102317676415,false,low-confidence,0.6706789768232359,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2155410,not recorded,ARID1B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1469437,not recorded,ANO5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,true,low-confidence,0.6575796621673212,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1409309,not recorded,GAA,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.091192591508629,0.091192591508629,false,wrong high-confidence,0.908807408491371,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1447746,not recorded,SPEG,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.09649923818604884,0.09649923818604884,true,correct high-confidence,0.9035007618139511,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1420550,not recorded,NFKB2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1921345,not recorded,MOCS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.014669256733623985,0.014669256733623985,true,correct high-confidence,0.985330743266376,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2442566,not recorded,KCNK4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2036605,not recorded,PAFAH1B1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.022330121530087517,0.022330121530087517,false,wrong high-confidence,0.9776698784699125,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1505739,not recorded,CTNNA1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9668281293458547,0.9668281293458547,true,correct high-confidence,0.9668281293458547,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2186385,not recorded,DNMT3B,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.319104986627024,0.319104986627024,false,low-confidence,0.680895013372976,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1998869,not recorded,RFX5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9536284559524433,0.9536284559524433,true,correct high-confidence,0.9536284559524433,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
