variation_id,component_hash,outer_fold
1966220,06bf65c963d93e594bc08e0c6b82fe8ee7b5e1f16e326e7b340c5850d787826e,0
1967620,a0168958bcb15b3510420dfd1e2608a87f9f14e5b19c0aeae3370b2e37ae876b,2
1968186,4d86747376b5493ced2c23d1d700c52fa750b64c99b85cdc4a2cb24795cbe117,1
1970334,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
1970696,5e82ebd126e11a263f9d21c9beaeeae763a6b4ce431cfc35fa60a1865ded0381,0
1970819,3746c77bafef1ba5eebf5e297fa70c8eb0ac561b044fe35c423a3f3210891c37,3
1970839,48bfbc47fa45f1a85421d80afbac405013c064a2a68c5005720e06759e830aad,0
1971001,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
1971305,4328ff8c1238de512093e4a1f73e2859c3fbadfb9f8a4ede079c7c5567baf960,0
1971799,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
1972006,c457e4bb258830b29aca11e330e48c83f9b34e68008752075beb98fe2ef0ae13,2
1972043,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
1972147,6253721d64d41816cc3e61fdd19ef826b3e1e53478c7a650b424b214548f97a8,1
1972188,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
1973847,1c21d114a2216ea8dcfda3c5a055bd19d7dd16c8682b6cd5c7b2bab0d3258dc0,4
1973866,c06764f89df0ec061d1f33eb77bf634832d3fd5c774c264e7a019af3ac1b9e87,4
1974498,e9e6221adf31c533f9aeb7acbcbe0d8a17bcb6b91b250bba3d7793252fa95463,3
1974756,c06764f89df0ec061d1f33eb77bf634832d3fd5c774c264e7a019af3ac1b9e87,4
1974976,56c1fb46edde606cbd04486d6242625e4c26a4a29d89795ff84baef986e2bd02,3
1975870,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
1976207,780b4cb3e389f3558ea031f5bed628ad12599dce068ee13531b099195c26ed24,2
1977404,7ce5045ef9451a83267f021d44082b3e489296dcfeb46db47bea77735d4369b9,2
1977585,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
1977632,26144d54d9619fa86962dd08f8ce978e2b293eaab9b07e008daad88a13969926,3
1977714,d18e757efbf212cb413645f679a47851c058644f40a66caf503e8eb19674f3d5,1
1978258,4f506c3a73003c42f01f8a8a9fe84de894d8a1fa5b382a17af28b43c210262d3,4
1978306,99fc4169a5150b180187aa30bf88599d72062e0e54c0ceb4882b9ab75b6db66f,2
1979963,1e34669ded88ae2e91b748a63386d31ce359bdaf903713eaa614005962f494f5,3
1980342,494c6e670d01dc6f862b6c9948ec682fdd54978768bd9d84cb1905d0dcec5c66,0
1982013,50bd6bf3f8783e95c03cb83eb8981d7065b4ca4901efc737793a78c5e039233f,2
1982785,45efb4551419f281b8f9dd82704b786b2fd6dd1de74d70ae63d70a30a03e91ae,4
1983018,8478873613cf6e0fc2e759e161bc7f44ce70e68d23df0caaa589ddb97d33d7f5,4
1983273,4e52f1ccd8d3377d090d82ef5582ca440c8fee85d64bee9f0a6991bcfcd6a809,2
1983897,cc7e8ae0450f732930a36b5bdd731598bfc44da3d2fb1565d1f55382a2b1ba3b,1
1983912,5bc0ad3e7b4bcee69f80c5ba7fcc5bbaebf429f6633049ae02ff13741cf9eb1e,0
1984521,f6ce8e44a408695af533500f1d300dc3bc61752696d788b1679f2f32f4e391e5,0
1985406,4eedc4dd2bef6dcd11ca7aae7c5d4906ba594060065cbf168b4c3ac5fde7f34f,0
1987259,254a26cd5130cca6d2b21fc2f9d94ddcdda80fe494ada37b2af3869b6c146e21,1
1987370,5cc71bd650521933b8bfed9baba6f9ab96afb970509ab47cb698f2ca3fe8483a,1
1988271,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
1990495,f80a9dcba7de0ea46080249ffc62723b6b93371ad430a1cf92e8ad87624e4c60,3
1991087,321fadf24a9e46d754275ac7aa1e7bce9c4bf438ce01e636997f9332900eca11,3
1991205,db01a065c36fb6233ec2216ad3c657b9eb87f94043262f67f056f561004ad2b4,0
1991295,cf880572f529ceb84fb79fb7f4ea8050f0f44f29354eb1d444ecba6572f8359a,0
1991742,286dea696da6790b0d0fa742581651805e5a70052140ccd236c2e3474b5d3829,1
1992107,8d739e82fe045a4198e1cff1ecc935ace9a638a57151e79b37e0abc617f85282,4
1992889,f9ccd3285d81cdb3f20962456ecadaaaa6063d51ecff1d0018351d3dc8a80aff,3
1993367,28ea10cc6f6017acb112a6246878e05e5b8bb61d2a23dc978a636396d4a95e7b,1
1993961,d05493e2a9e1f39c6f3e2c53e919f04091f2c160f5699d7949869f3b501d4474,4
1994446,26144d54d9619fa86962dd08f8ce978e2b293eaab9b07e008daad88a13969926,3
1994939,f0d656b3e87dffae49c8a9ed05abde099df9221c8f52a4d266a3722b5eafa883,1
1996920,9ddd37faa3f947ceeb457a6dca33ac826aa0435530026c492272de9a526d6938,1
1997254,3ce96a243ebbd8a05e61fa087cb25e1f88a93f58bc76b4f81d24afa6b68f9ae1,4
1997562,d888abb1ec2b353fcf3e67d18c8331a2d0c762f3027b7e9a3be330a0f7cc1c4a,2
1998939,ba5fa41d88cec1030ac4943c0091fbddacbf621c17a0a41f5b552d2eac79405f,0
2002672,34e124ee84093201cacea25801d775578f29269980b1baa6173c08b99ea28c2c,4
2003959,eb09422ab73c4c841d7e5340d95e47aaa383eff8b96ee08bbe5b9943a1f274c5,1
2004610,b977fe258e52daa1253e26206f2518531bf7ed66a21d310147a6192e046ba398,4
2007343,fcd2ab23bbfac0902bba74ee8eaefcbb9185debb727229cf774bfd7c44a0bcc0,4
2008415,06bf65c963d93e594bc08e0c6b82fe8ee7b5e1f16e326e7b340c5850d787826e,0
2010398,cc7e8ae0450f732930a36b5bdd731598bfc44da3d2fb1565d1f55382a2b1ba3b,1
2013560,a6bf4a542cff60b9fef9d67834922032f78ccaba92474bb80eaa6ed5a6c78ae6,4
2015221,06bf65c963d93e594bc08e0c6b82fe8ee7b5e1f16e326e7b340c5850d787826e,0
2015550,cf880572f529ceb84fb79fb7f4ea8050f0f44f29354eb1d444ecba6572f8359a,0
2017623,e983115dc19babe1c99f9636307e37be4ae37888cd68988a92152d8a96d4e1e0,1
2018124,e9c37968c9def264dac99d0d162378ce7ff7fa0e9cb4f8d9a4f61f83aaa80ba6,2
2019647,9f604ba7f5da7daa4a751bffc0491f2e388fe42113de825bcd3fdbb2fde71141,2
2020360,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2020766,394430d441e68bdea464f8e00a2225ff2224012edb991b4e857d7efd9557cdf3,4
2020840,feba12e07be796543e3b0a6d747b9006c3d6fa0aa94c1c9ed46f23ce71fa66ca,1
2021286,91a087afb8e22d576dd01c81cf4506b1ac2e287b29683d6d166aef7bf68578d7,4
2022114,d15d747a33e08151ed8c626a354d63ac4c598ba1e5c3526e74f7d0211f6ca7d2,1
2022603,e3853b5796e166bff6ed0e64ff44dfe6b4a803cbe64a8f97e5efb516044fd8ba,4
2023311,98176654e343c41a3fa5737193054f0cdd5fe03e96faa10362c748dfd33cdb19,0
2023443,b7501fefe971bb7ec1ea7ce824166db274f98bb995f136954b0fb25abc2b5aac,4
2024104,d6c9b9cc3c79e96af5435bb24255cdfd294e5ef8375c68eab129d522bdf3ffe1,0
2024601,9c94e297264d2caf5ee044c505ccb4d3b8b8e0d9a899e3cb19aece6538d59223,0
2024847,1d17b9df88f33ff16b3a2ee62b7a44ea6d4fc164d803a3382532258a57a3452b,0
2027635,28ea10cc6f6017acb112a6246878e05e5b8bb61d2a23dc978a636396d4a95e7b,1
2028859,ee45e4c2c25272c6ced0bd7d1d68ea9c4bc462cb648b19bb7367d76737223c2c,2
2029255,db0bf0c6bfd0a12aed4550bddc07b0d96eac8ea25892a2df53439e57dc583505,1
2029336,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2030965,e48ffd0b5aa6620f79890a21a36f7949bb55f15208ffe9d120df27609c034993,2
2031464,67f3ad07133767ecb4c79b47ff71d612e6880923a9e096312aab898ff9eca152,1
2031963,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2032971,c6750b613407d67c845d796a86c12f47603aedba65299f05b42f8c6ba36ae55a,2
2033009,4892d9943cfc7ea489fdff9ea173ca344dcc8dedaef0f4d8260361dc3daf589c,2
2034472,bf682231643a97b22151c8515db107a3c94af6a762ed658f5d35349cec08d4e9,2
2034724,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2034753,64e70227660fea274a85870ad8106a80618886197bc210e85fed73a292f59afb,1
2035436,eb09422ab73c4c841d7e5340d95e47aaa383eff8b96ee08bbe5b9943a1f274c5,1
2036593,9d9cbfdbec913589a527c89b828a021cff0d3b0542445bb6e64aeae6c6a4fb0f,4
2037049,d61ec220d09606d372769ff525a93ca141174e48de556f76dc7c71fb3160bdb4,4
2037498,a74cf71ce0b35418b2ec30c07af03d06dc1029819e4ea855d22e8ae57ed33622,3
2037794,e01d2e058df54c3a40931e44e0d75d1d09f88d343364aed6ca5b3a6004d2e2b4,0
2037889,b61330780101a3e534e4ccecf1d695e4dc2135c9693740b7efe6b787c721ee2b,3
2039500,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2039803,3cda7d4fe8db6fc8869ea70703e6b0433feb4acf1660b62b507067d9a02a7438,2
2041804,239e35012c9f105dbeb791b817c1843fc996c4fecf36b97c0c0b6cda5c34d99c,1
2041852,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2041965,9c6d70211eebad466d288d8152f31c6a3f9336843b8eea4318eca7b8ebf54a8f,3
2043673,e99e8b429123d31069974850ebc54fb0b8cdc33043c78293bd45ddf70cc7d7b9,1
2044052,26144d54d9619fa86962dd08f8ce978e2b293eaab9b07e008daad88a13969926,3
2045104,a6bf4a542cff60b9fef9d67834922032f78ccaba92474bb80eaa6ed5a6c78ae6,4
2045841,592494d2b1b44f0ddd39e2e17dab770fedda4e71484d61bd72a1a59acc6b6c3a,3
2046453,8478873613cf6e0fc2e759e161bc7f44ce70e68d23df0caaa589ddb97d33d7f5,4
2047237,6303aeafae0e4835316db6fe34d3d5f37c9b80db1c77908402b142ea91f02986,0
2047990,db5b2c959afb7728853886764ed7778883486a6e99159dc13338b5c45674d533,2
2048052,d82965c04b8573875ec266a225c0f830c965143cbd9c9b9135b1a0e6614898e8,4
2048078,34175a31520616e87ec774285d9e8da30215bec771c3428b7eb9296ef9540b0f,4
2048270,83ffe45140122651c40e1b2349a8457c011d9a9276f8ca47078585a799948f37,4
2049055,f9ccd3285d81cdb3f20962456ecadaaaa6063d51ecff1d0018351d3dc8a80aff,3
2049871,48bfbc47fa45f1a85421d80afbac405013c064a2a68c5005720e06759e830aad,0
2050441,4de4c0643275532005e3cf10c0df69aeac680facc21a2c633faa426a597ba66d,2
2051778,6bdf7c4847ff36e445eb7e5b754d11dabff19d10a1403c9b5604c41d3369e247,0
2052081,9920629c0b807ee771df3c370f8849e3d4674032c1d31e06faebbd3ccb904aa3,2
2052114,bfc7291e47a31856f92961ac5524ed8c38eb4c99d2a0567f14314ad518d38165,4
2052233,a46c09a3c9531925631fb325642b087eede91bf51d2e44be86915843f8cf25c3,2
2052525,065e771c9b072778b05ca3ac7e2c763f19ea9db7037f1fd46ba0aef1bee1c9e6,3
2053062,ec046e65189b82d6f9b84cf9e6723eee87f8b28c37d3486767386f71a8e1556e,0
2054062,0d8d6033ef9c2272edb96c2bbb21dbbbc9968f4d01b835a8b01dd982181e5e73,1
2054643,8f476966912d051dae8d39e70c316c0d44da62eb856fa514a0aa521d11a359b3,3
2054672,15ff9c426183800ae857adc866d424d8168f22daafe1cca23e5270ba8cb9e8a5,0
2055041,d195f7407231df7fadc0198acaaacc3cfd2a3b391103aacc59b947b707c352da,3
2055142,3ce96a243ebbd8a05e61fa087cb25e1f88a93f58bc76b4f81d24afa6b68f9ae1,4
2055421,5cc71bd650521933b8bfed9baba6f9ab96afb970509ab47cb698f2ca3fe8483a,1
2055493,0d8d6033ef9c2272edb96c2bbb21dbbbc9968f4d01b835a8b01dd982181e5e73,1
2055756,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
2056320,1b08944dbbc27fc316c2d9743a9709917bf9e969e31059087f007c3d048e7a4b,2
2056464,8ec96ae8ac6ded9d6fb8a4f9608690d28eae8e7bba0ff82a2340e6e46b7e5087,3
2057776,4c2458c79aa032e16bf5f7f34088bdbd3d1b8aaa63914e83d1728dd7bc8c5ac4,3
2058035,5bc0ad3e7b4bcee69f80c5ba7fcc5bbaebf429f6633049ae02ff13741cf9eb1e,0
2058503,cee0ab46783f17c6139c58ccc6130702b4a9baa4f2b86c9577b88f09f5a53a37,0
2058943,88c476421bce35e4d4d9a41c8c5c15019906ed3666feffd839224fee9bb7df5f,1
2059040,008bc24b3365063b8c0b5e84b987ee6147543239102c780b4969683ffe74ca91,4
2059210,e9e6221adf31c533f9aeb7acbcbe0d8a17bcb6b91b250bba3d7793252fa95463,3
2059448,9602491c95dfb21feff4c291a5a5c5603ecb6e9bbec3eda13938c3213c2c1f17,2
2059894,c715699489c85767822e8523b7649c012de8a3b3028e19984dde230baee8a16a,3
2059931,4bc93ac7efe2375103ff95393416bbb49e548b80a0537a438e048b24eb82d560,4
2060115,a010f1d8c9ab7da4a2baa5309d989036255bc114a08dc91ddd8b9fb358af4929,3
2060871,80d2208a4e7f11d134cb221b97570e9bf2cada36c8b074c10b3561f626b98ba6,3
2061004,ee0cf2295eb0c91da6187d8836a13bc8b8d04c9aeb7d6456b61cf79a0fc02dcc,4
2062181,4547463f108392cf54b39c87dff2a0f02a0a390bdc973e06221665171eb6d189,3
2062540,f625419378d7b5824bc5bb563f0a50e4e304dee4a336ca23e94c2d2c76f6f29f,0
2062828,cf880572f529ceb84fb79fb7f4ea8050f0f44f29354eb1d444ecba6572f8359a,0
2063908,9677c662df15379be632a9ab7c6675c50593bb68a11007ea420dc5335a88aeb7,1
2064501,7eb7ec3ee042ecd37b96c647704a6e2dfb4d4236d32ed358ea73938d1c1a6dd1,2
2064958,b731a6472f90125fc315e7f455c4d69c3731c06457eef8cdfdba0691a8943bd7,2
2065202,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
2066384,92506b117b3143141a7d67b64199c98c5d51bcdcf4e0e54c72947248010c0c4f,1
2068277,26144d54d9619fa86962dd08f8ce978e2b293eaab9b07e008daad88a13969926,3
2068436,e225b3ef9d6d7253b80f2700ba0de24a3bf0241527bbda75027cd4e05e485bf0,1
2068820,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
2068832,f1d53c56624fdb6cb75540590c7ad2b65a447f9c3c121d426de430594911dbf2,2
2069159,d9a96dd8950e10244db56c7b4c60302b406e397af461092930c38e39348d1647,1
2069993,8b1d5583838eed23512f78db573e09e0ee15d5d5f213439edeb3b021242f83b2,0
2070302,901919e557357635b2d54c8f5dcd614782c2c7a465f3d06cc5a90bbc4b52dcfd,2
2070616,8d519a14c074d08ffd2d05ada80c1d84ea0d1551c9c16d1735d0b6c923593a3a,0
2070709,c089a159273d9c4bfb1b813e809f14b2663464947ed86f29166d4aa021509a88,2
2070788,dc4a131c3ca547f4189c3d97e66d4f589132c666316b57394e82358d2fe52c35,2
2070968,a6bf4a542cff60b9fef9d67834922032f78ccaba92474bb80eaa6ed5a6c78ae6,4
2071322,d18e757efbf212cb413645f679a47851c058644f40a66caf503e8eb19674f3d5,1
2071473,4547463f108392cf54b39c87dff2a0f02a0a390bdc973e06221665171eb6d189,3
2074285,8f3861789a621e7d4a46e8c803b5306522decd2628c22b4a19721f319ccdea63,3
2074442,780b4b997bdfe670ae501f57255512669e1f37891a2cf7f0016fe5334121d781,2
2075981,7f3a55ac1fa4730dc2637868ac6681007b444325494140d20be4c3da91a8faaa,4
2076088,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2076101,91a0604aff8cdc56f31202d85b86a11bd73ccf0be32173f3cc00bd2a13ab22c6,2
2076820,df5f1c0399e920456f45732d14d92677ab0697a34d4ab614e15f3e705e430f40,3
2076876,c7698580533a220dffb6a82f47a3594b99b63128559074df525f3d812484e297,4
2077160,4de4c0643275532005e3cf10c0df69aeac680facc21a2c633faa426a597ba66d,2
2077519,abd305c041a982d6795846bee42f5238e02351ed3e7f9ff5151d1f470cd4f081,3
2078965,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2079746,64e70227660fea274a85870ad8106a80618886197bc210e85fed73a292f59afb,1
2080059,34175a31520616e87ec774285d9e8da30215bec771c3428b7eb9296ef9540b0f,4
2080661,06bf65c963d93e594bc08e0c6b82fe8ee7b5e1f16e326e7b340c5850d787826e,0
2080897,610afb0e21d611d7ea94f1b43ee0e3c2fffde0ca78f4f20c14a3080d38903d60,1
2081224,f167717fb2ed36e774225dd5b609cd208e028ba12cfc08946de444227e4e80d2,3
2082192,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2083393,44dac912eafb122038fe118edfa8eb8c8a8b8de3c8f1bd254b6b4e7473cb6406,4
2083777,4c6501cc2ffd5fc36ffdef96ae7ff0b06edd76fc895ba57733ffa28c3d0345be,1
2084134,2b5f87f3708ae9f3253ba02b2a2f1c4ecdba42c02910dcf1e4a25696a6f80e6e,2
2084867,ec1daac1072790f023adf9f00162570b5ba448171e57456bb01a4ed4c5942ac4,0
2085378,64e70227660fea274a85870ad8106a80618886197bc210e85fed73a292f59afb,1
2085942,0d8d6033ef9c2272edb96c2bbb21dbbbc9968f4d01b835a8b01dd982181e5e73,1
2086205,db0837a44789cec223338592205544952f23856117fc38d85ca4a1c9a589b53d,1
2086911,db0bf0c6bfd0a12aed4550bddc07b0d96eac8ea25892a2df53439e57dc583505,1
2087296,7387dc12d1fa86ae8f77d331a623b3c4f6860a66ca3bbd594ba8c42981aa2850,1
2088507,3ce96a243ebbd8a05e61fa087cb25e1f88a93f58bc76b4f81d24afa6b68f9ae1,4
2090346,a5ff31a786131881f751fe03b831f88fe35cc272bcf9e6dc440b60412a1c0525,0
2093305,a1eba58886d70f92c494db3eab1bf857da0efd8000f38eaa784ccb21e260506f,4
2093950,44dac912eafb122038fe118edfa8eb8c8a8b8de3c8f1bd254b6b4e7473cb6406,4
2094677,84cce6d6d6aaff0dddb28889ef62069b1761110fa3f0cce8cc972ecd352b7c27,0
2094759,1c21d114a2216ea8dcfda3c5a055bd19d7dd16c8682b6cd5c7b2bab0d3258dc0,4
2094922,6232e5fcc12d84191c43c79b9304b25a8aa42789aecf4e9cdc0fb379e95aadba,1
2096399,a31c7eaf033a5a0ea397306d7c8f047fc01265228a874287713f497d693ee00c,1
2097852,50a0273e15076a9969a3cc0123a61b34ebd0907091d887a288869f44652c278f,4
2098545,14d199a03baa5a7b45de4019f285b9ee15d1fed332c7ae79ff1d2cca7085403e,4
2098835,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2099646,90fce73cb7c144cf09bf1f8c6719765172f384716c0574b2c5c1248e921fc8a1,2
2099761,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2099887,3d7265327c9949c9d6330a6d69012044f0d54513412caf2c7743442fdd1eda23,4
2101377,7985ba40728acafdaec94650fe0a2656a09968dc5e7b288e6ec37d84f38f2044,1
2101775,3bc641e8ddbe934d5d6816e869c2a6c1d87543f1014bd44df40a0540de177a67,1
2103874,cf880572f529ceb84fb79fb7f4ea8050f0f44f29354eb1d444ecba6572f8359a,0
2104445,50ec669e149ab88403ec71c4ef5fd269d8c8ad71c65ef206361d9dccb1d62bb8,2
2105194,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2105544,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2107887,f2215d7e0fc885b4427e8293ad8052f882179305126516b6eb259ce557da10eb,0
2109236,db0bf0c6bfd0a12aed4550bddc07b0d96eac8ea25892a2df53439e57dc583505,1
2113880,b977fe258e52daa1253e26206f2518531bf7ed66a21d310147a6192e046ba398,4
2114849,4a33ed4d9851445cc31e7e47df51cf1b7f4abb08e8ee57a56d069741d6b3280a,1
2115096,740746cbf9ec73fabad3e13e8db7fd762171bdf28f3eec3b3eed17cc85ff1d05,0
2119999,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2120199,0c22327c8f1eb5cc72eb37394a1df18dd6d40a0d159c0421a0daab035da0a143,1
2120595,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2122619,847972d3270017ad1e075accd7db19db7046e715301dde3b63dbac55debc35fe,1
2123685,ce1f811314383c7c6c2f94e6ac12e96395ff7f144f7ff39d1f94cda965f47b38,3
2125741,c6fa6b1892905a0a51d350d87ce7c79e814a7eb9a210028ba7f428b4fbf795bd,2
2127003,5553c0ef1e0c8439008bacb2a93f26d64f39c9cb721361139b211cbf8d980c31,0
2128382,1e8fd952eab2338d5155121c3600224931ba2c0d71942dc5970c7f3c60b62a19,2
2131576,2dd6b3b3fb170e5775235123c5961a66967bf85112e40c04bbab5c417500738a,4
2132291,0b2f66c94be56d1740fe3442e470e0885eaa7b38c4eb9cbcc4c75ad1d3f9fb47,3
2132862,8f1c98e97d3daf9ee9364b91baa1876de7711dee5a7d6c17ae7cc1be634629cd,0
2136157,0e30b9464b075b65aebb93a3f75a7d5f9c597346d0552f9499b48f93281598cc,0
2137430,f1ddc6493506cc1598cf8c75c1fc7d8714a438167ace5e64e000199ddd533d86,3
2137670,4547463f108392cf54b39c87dff2a0f02a0a390bdc973e06221665171eb6d189,3
2137876,b42117428b277c30ac5526d948cee8d157ff688f530fff934833221c23703a55,4
2137940,1d0e1a93806b29171d5c2e69e10e1d08ce0b516de0dc896f6c9a1de2e2eda66f,1
2138063,1e8fd952eab2338d5155121c3600224931ba2c0d71942dc5970c7f3c60b62a19,2
2138308,b538b651d75ad35fa72961c25894a87ba711a75ef326cc23055c9714f9da0579,3
2138351,1d17b9df88f33ff16b3a2ee62b7a44ea6d4fc164d803a3382532258a57a3452b,0
2138780,080354065684b2f8b9c222e7f346f70344d68f554737e9343271da7a817c9ea4,4
2139561,a31c7eaf033a5a0ea397306d7c8f047fc01265228a874287713f497d693ee00c,1
2140130,01a82709f82e5d93311b62bd9cc27d73dbe503796fcaeddb3875af744a217f64,4
2140434,8f476966912d051dae8d39e70c316c0d44da62eb856fa514a0aa521d11a359b3,3
2140752,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2140757,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2140972,0c86eb2ffe20c6667d02db692d3d83de5ae6902828021fd5366dcfe87f3c4161,4
2142531,f656d0513b52b92852888dc0743e1014304149a3523c74e4fd9b8ec8b2095208,0
2144392,462987dc4842c9fdba27dd2d1930c6eb60cebaac9d3e22a55d096248c8a07da8,4
2144826,b5523974857390232b9f29670c9e6417d879597d50629ef34bc1667af7b7507a,3
2145559,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2146919,f656d0513b52b92852888dc0743e1014304149a3523c74e4fd9b8ec8b2095208,0
2147112,5bafa51c7aca4208ccf1751434cc0c953ae7bbac333c46925191a25183a162d7,1
2148234,f531e5ea0dd31ac098dc4e1559f6ae37db79411a90173c36471d82160ca7f025,4
2148293,05db573d614e577e9a96c90c39aa57f6446a625336142ad33dc7686434538237,1
2148511,7b30044692fe3914571b2a0c2c8a7fadc3efd901b8614709691433cc9d06803e,0
2148596,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2148824,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
2150417,f656d0513b52b92852888dc0743e1014304149a3523c74e4fd9b8ec8b2095208,0
2150422,b61330780101a3e534e4ccecf1d695e4dc2135c9693740b7efe6b787c721ee2b,3
2150757,e235894692b885aee30fa91e932042e540bc094e808657ec451b887687046476,2
2150763,03780768a3dc0cea346e864125321507a375f7ae5744c4e09d44911f62a8bd8e,3
2151324,f88e482e6ad61a4f80c7c4d1ea5e41447aa7d83d73f10061a282773fa50a1562,2
2151981,8478873613cf6e0fc2e759e161bc7f44ce70e68d23df0caaa589ddb97d33d7f5,4
2152101,59e4b7172ee4c63af71c7ba3ffc3519b45e543e8bcc872cce078591276566ece,4
2153622,3d6d2f041c23b33f8e32fd026da6021f5352134b3b35a8f77a31f55c125e32b5,4
2154547,0b0c109c40fdb030d3e00a9e1ab70d6d10640be68df7ce5223344b21eca64998,0
2155139,ee0cf2295eb0c91da6187d8836a13bc8b8d04c9aeb7d6456b61cf79a0fc02dcc,4
2156666,f6c5f5e4f1994ad1e2d6cc6608ac62bf3c9ac9ac506d632adf2deb24da80a3c1,1
2156669,fa6046eefde09905d439fd4572b777a066642929fe28e988c2d55bbd5ee8abf0,2
2157568,b8eafd29b4c86cea054e5199cde65d9e264d4238d3f9ffa96015b8efd1d708ee,2
2157583,5cc71bd650521933b8bfed9baba6f9ab96afb970509ab47cb698f2ca3fe8483a,1
2157605,a3c5f74c95c806a900ab04594fab98eaeabcc759b7e0f23d45d799ce916cd7fe,2
2158026,564c60057febbfff08e3191964d808de8a5cd79ba54954ea3c3e74431bd69780,4
2159297,5a0642f8d38de293220d4b152cce386c6afbeec944044c963dbfe3bf94284cdc,4
2159371,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2159538,9f861ca485d7e31722818ec7d0b4ef0cd80f47a1a272c829bc9b34b0f79466f5,0
2159554,8cc5d8538080e9e70e0fbaf5762a6c4e45d2af728c19a346a2ae862227b7ad91,3
2160167,746f2f834cd163826c40a19ba15c6fb41e709b374ffca2c8685d7c98281f3912,3
2160818,3dc43e86e5ca89fa2237473bede66fe94c7719ca16144581bc1f45260cda9346,3
2160846,27ff3754632a1ac5887a9164a868a6e2cb9e334b7be3b632a896a6ea374edc19,0
2161057,f2f41c749187f20d4e525be02fd4efc118d562a41a2bfce5c63b8df3715b80f5,4
2161387,0293dccfbde7731f360043ce864e207930c60c064622c523ae8a451b9e305101,4
2161650,8cb90ae5eb21ec008cc893888409d9a14af02066fa5cf281ec8bd99055663314,3
2162109,23265ea5cc0366940ba86deae7de58b59add9a5ce1e236f4231370579dd29bcf,1
2163192,c35b8d45aa2ffa8c681f5fe3546d62ebd51c2b45249e17ee682e5dac90e4acc3,4
2163361,88c476421bce35e4d4d9a41c8c5c15019906ed3666feffd839224fee9bb7df5f,1
2164603,5c297c1f020298479ab984a1740e9bf40b43f7b3beff6f551d78fc49e5818d79,0
2165251,48bfbc47fa45f1a85421d80afbac405013c064a2a68c5005720e06759e830aad,0
2165476,b731a6472f90125fc315e7f455c4d69c3731c06457eef8cdfdba0691a8943bd7,2
2166320,3e68404a1b5b0ab7d529b65d9b2035ef9a4db19c5a62e028393c8a4f8dab504c,2
2168173,cac47b8fdcd3106dede98d245cc66159f678d8c9fd851f195eb6f9c9b412d987,0
